t,mean,lwr,upr,mean_baseline,lwr_baseline,upr_baseline,mean_smooth,lwr_smooth,upr_smooth,mean_baseline_smooth,lwr_baseline_smooth,upr_baseline_smooth,test
0.5,2.071,0,5,14.101,8,20.049999999999955,2.0340099098348805,0.006431060686626532,4.569482070795121,13.976150548598444,8.094942506192046,20.19553861700111,rapid
0.4583333333333335,1.869,0,4,14.07,8,21,1.9453097886491326,-0.014596042320964469,4.420568422069217,13.974319036050577,8.09926523758891,20.189052008328662,rapid
0.41666666666666696,1.918,0,4,14.076,8,20,1.8563784546692628,-0.031686786315284134,4.269930158471645,13.972411086445245,8.103735342984239,20.18248488776336,rapid
0.375,1.738,0,4,13.917,8,20,1.7672908342450386,-0.04325397938391004,4.118130316820966,13.970440681412322,8.108369642619143,20.175865951773527,rapid
0.3333333333333335,1.751,0,4,14.102,8,20,1.6780373654808953,-0.049611006509611505,3.9650948609326195,13.968424413113569,8.11318054917653,20.16926637818484,rapid
0.29166666666666696,1.624,0,4,14.012,9,20,1.588558212938724,-0.05201713306857407,3.81038916208609,13.966361610420678,8.118162445229617,20.16271079018725,rapid
0.25,1.412,0,4,14.033,8,20,1.4988528926544786,-0.050303987738498916,3.6540353682960087,13.964240360028453,8.123305105854984,20.156158052295556,rapid
0.20833333333333348,1.344,0,3.0499999999999545,13.965,9,20.049999999999955,1.4089209206641164,-0.044303199197087285,3.496055627577014,13.96204874863169,8.128598306129211,20.14956702902452,rapid
0.16666666666666696,1.317,0,3,13.955,8,20.049999999999955,1.3187618130035903,-0.03384639612204038,3.336472087943738,13.959774862925189,8.134031821128882,20.142896584888927,rapid
0.125,1.259,0,3,14.044,8,20,1.2283956264193148,-0.018313854630978316,3.17563202813861,13.957406789603745,8.139595425930581,20.136105584403563,rapid
0.08333333333333348,1.121,0,3,13.784,8,20,1.137829269936783,0.0023519681135099977,3.0136484913510406,13.954932615362164,8.14527889561089,20.129152892083198,rapid
0.04166666666666696,1.112,0,3,14.082,8,21,1.0470425380105626,0.027476171866271073,2.8501922722661277,13.952340426895242,8.15107200524639,20.121997372442618,rapid
-0,0.93,0,3,13.828,8,20,0.9560152250952227,0.05638385638215161,2.6849341655689707,13.949618310897774,8.15696452991366,20.114597889996595,rapid
